,statefp,name,state_name,LON,LAT
986,21,Fulton,Kentucky,-89.20140068,-89.20140068
987,17,Christian,Illinois,-89.27780407,-89.27780407
988,48,Lubbock,Texas,-101.8204789,-101.8204789
989,48,Kerr,Texas,-99.34930144,-99.34930144
990,48,Guadalupe,Texas,-97.94788002,-97.94788002
991,48,Mills,Texas,-98.59272068,-98.59272068
992,51,Middlesex,Virginia,-76.55064617,-76.55064617
993,48,Midland,Texas,-102.0315682,-102.0315682
994,45,Lexington,South Carolina,-81.27150715,-81.27150715
995,47,Macon,Tennessee,-86.00777938,-86.00777938
996,29,Barton,Missouri,-94.34757022,-94.34757022
997,26,Arenac,Michigan,-83.89277559,-83.89277559
998,42,Somerset,Pennsylvania,-79.02699593,-79.02699593
999,8,Morgan,Colorado,-103.8093302,-103.8093302
1000,19,Hamilton,Iowa,-93.70195694,-93.70195694
1001,48,Coryell,Texas,-97.79936155,-97.79936155
1002,17,Moultrie,Illinois,-88.62099969,-88.62099969
1003,19,Dickinson,Iowa,-95.1510206,-95.1510206
1004,17,Coles,Illinois,-88.22358557,-88.22358557
1005,37,Bladen,North Carolina,-78.56043325,-78.56043325
1006,47,Sequatchie,Tennessee,-85.41022136,-85.41022136
1007,19,Carroll,Iowa,-94.86032705,-94.86032705
1008,21,Laurel,Kentucky,-84.11403857,-84.11403857
1009,47,Smith,Tennessee,-85.95410512,-85.95410512
1010,48,Delta,Texas,-95.66921122,-95.66921122
1011,26,Ionia,Michigan,-85.07413319,-85.07413319
1012,24,Cecil,Maryland,-75.94627411,-75.94627411
1013,17,Madison,Illinois,-89.90413178,-89.90413178
1014,47,Hamilton,Tennessee,-85.16652245,-85.16652245
1015,19,Webster,Iowa,-94.17989214,-94.17989214
1016,6,Santa Clara,California,-121.697127,-121.697127
1017,47,Haywood,Tennessee,-89.28536625,-89.28536625
1018,6,Stanislaus,California,-120.9970722,-120.9970722
1019,47,Loudon,Tennessee,-84.3124426,-84.3124426
1020,24,Montgomery,Maryland,-77.20335746,-77.20335746
1021,17,Shelby,Illinois,-88.80611122,-88.80611122
1022,21,Hancock,Kentucky,-86.78291598,-86.78291598
1023,20,Geary,Kansas,-96.7546656,-96.7546656
1024,19,Clay,Iowa,-95.15096481,-95.15096481
1025,20,Saline,Kansas,-97.65185177,-97.65185177
1026,19,Clinton,Iowa,-90.5320897,-90.5320897
1027,17,White,Illinois,-88.17657461,-88.17657461
1028,23,Sagadahoc,Maine,-69.8507406,-69.8507406
1029,31,Rock,Nebraska,-99.44832069,-99.44832069
1030,21,Russell,Kentucky,-85.06070117,-85.06070117
1031,38,Adams,North Dakota,-102.5285397,-102.5285397
1032,21,Hardin,Kentucky,-85.96319251,-85.96319251
1033,21,Harlan,Kentucky,-83.21899516,-83.21899516
1034,53,Snohomish,Washington,-121.7170696,-121.7170696
1035,27,Dakota,Minnesota,-93.06047813,-93.06047813
1036,1,Covington,Alabama,-86.44997575,-86.44997575
1037,20,Smith,Kansas,-98.78565678,-98.78565678
1038,31,Banner,Nebraska,-103.7114332,-103.7114332
1039,46,Bon Homme,South Dakota,-97.88592746,-97.88592746
1040,24,Carroll,Maryland,-77.02368761,-77.02368761
1041,41,Josephine,Oregon,-123.5561938,-123.5561938
1042,42,Franklin,Pennsylvania,-77.72157791,-77.72157791
1043,23,Lincoln,Maine,-69.54226244,-69.54226244
1044,47,Anderson,Tennessee,-84.19671897,-84.19671897
1045,48,Freestone,Texas,-96.15072516,-96.15072516
1046,29,Franklin,Missouri,-91.07522578,-91.07522578
1047,16,Fremont,Idaho,-111.4776083,-111.4776083
1048,17,Perry,Illinois,-89.36856219,-89.36856219
1049,16,Jefferson,Idaho,-112.3132198,-112.3132198
1050,12,Alachua,Florida,-82.35928158,-82.35928158
1051,41,Lake,Oregon,-120.3850163,-120.3850163
1052,48,Jim Hogg,Texas,-98.6972163,-98.6972163
1053,72,Cabo Rojo,Puerto Rico,-67.1586006,-67.1586006
1054,18,Lake,Indiana,-87.38277575,-87.38277575
1055,42,Lawrence,Pennsylvania,-80.33393706,-80.33393706
1056,29,Livingston,Missouri,-93.54645978,-93.54645978
1057,34,Warren,New Jersey,-74.99556727,-74.99556727
1058,29,Marion,Missouri,-91.62203062,-91.62203062
1059,38,Emmons,North Dakota,-100.2389766,-100.2389766
1060,48,Wise,Texas,-97.65460265,-97.65460265
1061,55,Crawford,Wisconsin,-90.93073686,-90.93073686
1062,28,Jefferson,Mississippi,-91.03763513,-91.03763513
1063,51,Campbell,Virginia,-79.09645309,-79.09645309
1064,42,Greene,Pennsylvania,-80.22357106,-80.22357106
1065,51,Floyd,Virginia,-80.36729395,-80.36729395
1066,72,Carolina,Puerto Rico,-65.95498616,-65.95498616
1067,53,Kittitas,Washington,-120.6794306,-120.6794306
1068,46,Edmunds,South Dakota,-99.21545423,-99.21545423
1069,21,Lincoln,Kentucky,-84.65645716,-84.65645716
1070,31,Keith,Nebraska,-101.6620164,-101.6620164
1071,39,Wood,Ohio,-83.62285108,-83.62285108
1072,47,Crockett,Tennessee,-89.1491627,-89.1491627
1073,48,Grimes,Texas,-95.98902499,-95.98902499
1074,55,Winnebago,Wisconsin,-88.64477096,-88.64477096
1075,72,Loíza,Puerto Rico,-65.89692444,-65.89692444
1076,51,Mathews,Virginia,-76.34098896,-76.34098896
1077,19,Polk,Iowa,-93.57763783,-93.57763783
1078,29,Knox,Missouri,-92.14783934,-92.14783934
1079,45,Charleston,South Carolina,-79.96117733,-79.96117733
1080,32,Eureka,Nevada,-116.2683204,-116.2683204
1081,21,Fleming,Kentucky,-83.69657362,-83.69657362
1082,48,Clay,Texas,-98.20771198,-98.20771198
1083,40,Tillman,Oklahoma,-98.92810207,-98.92810207
1084,38,McHenry,North Dakota,-100.625405,-100.625405
1085,40,Creek,Oklahoma,-96.37086396,-96.37086396
1086,19,Fayette,Iowa,-91.8441231,-91.8441231
1087,12,Martin,Florida,-80.43109707,-80.43109707
1088,6,Lassen,California,-120.5935099,-120.5935099
1089,8,Yuma,Colorado,-102.4258673,-102.4258673
1090,48,Rusk,Texas,-94.76176432,-94.76176432
1091,48,Tyler,Texas,-94.37589494,-94.37589494
1092,39,Clermont,Ohio,-84.15375786,-84.15375786
1093,72,San Juan,Puerto Rico,-66.06289882,-66.06289882
1094,19,Mitchell,Iowa,-92.78887719,-92.78887719
1095,2,Kenai Peninsula,Alaska,-151.550648,-151.550648
1096,30,Stillwater,Montana,-109.3950106,-109.3950106
1097,49,Daggett,Utah,-109.5121093,-109.5121093
1098,40,Custer,Oklahoma,-99.00170785,-99.00170785
1099,6,Santa Cruz,California,-122.0066524,-122.0066524
1100,39,Mahoning,Ohio,-80.77724751,-80.77724751
1101,48,Kinney,Texas,-100.4186638,-100.4186638
1102,5,Sharp,Arkansas,-91.47819342,-91.47819342
1103,42,Dauphin,Pennsylvania,-76.77987119,-76.77987119
1104,55,Iowa,Wisconsin,-90.13468903,-90.13468903
1105,39,Wayne,Ohio,-81.88844833,-81.88844833
1106,13,Liberty,Georgia,-81.49381267,-81.49381267
1107,13,Meriwether,Georgia,-84.68882834,-84.68882834
1108,48,Wharton,Texas,-96.22319248,-96.22319248
1109,13,Monroe,Georgia,-83.92097166,-83.92097166
1110,13,Oconee,Georgia,-83.43679568,-83.43679568
1111,39,Butler,Ohio,-84.57388716,-84.57388716
1112,39,Columbiana,Ohio,-80.77757848,-80.77757848
1113,19,Osceola,Iowa,-95.62422844,-95.62422844
1114,38,Divide,North Dakota,-103.4873611,-103.4873611
1115,26,Gogebic,Michigan,-89.69349999,-89.69349999
1116,1,Barbour,Alabama,-85.38697473,-85.38697473
1117,30,Fallon,Montana,-104.4183565,-104.4183565
1118,37,Swain,North Carolina,-83.48472751,-83.48472751
1119,2,Lake and Peninsula,Alaska,-156.214719,-156.214719
1120,55,Vilas,Wisconsin,-89.51719204,-89.51719204
1121,27,Marshall,Minnesota,-96.37017407,-96.37017407
1122,54,Wood,West Virginia,-81.5162836,-81.5162836
1123,54,Taylor,West Virginia,-80.0421439,-80.0421439
1124,54,Upshur,West Virginia,-80.23689136,-80.23689136
1125,6,Sierra,California,-120.5229999,-120.5229999
1126,8,Mineral,Colorado,-106.9281698,-106.9281698
1127,51,Carroll,Virginia,-80.73681608,-80.73681608
1128,39,Medina,Ohio,-81.8998621,-81.8998621
1129,21,Casey,Kentucky,-84.92725653,-84.92725653
1130,37,Durham,North Carolina,-78.87717439,-78.87717439
1131,46,Dewey,South Dakota,-100.8709139,-100.8709139
1132,13,Randolph,Georgia,-84.75832919,-84.75832919
1133,13,Screven,Georgia,-81.60779441,-81.60779441
1134,36,Oswego,New York,-76.14805729,-76.14805729
1135,55,Buffalo,Wisconsin,-91.75332343,-91.75332343
1136,29,Douglas,Missouri,-92.49905109,-92.49905109
1137,29,Howell,Missouri,-91.88683935,-91.88683935
1138,5,Baxter,Arkansas,-92.33782872,-92.33782872
1139,6,Napa,California,-122.332839,-122.332839
1140,6,Colusa,California,-122.2332259,-122.2332259
1141,29,Camden,Missouri,-92.76083747,-92.76083747
1142,51,Wythe,Virginia,-81.08121806,-81.08121806
1143,31,Douglas,Nebraska,-96.15085305,-96.15085305
1144,51,Buena Vista,Virginia,-79.3551778,-79.3551778
1145,31,Dakota,Nebraska,-96.56656425,-96.56656425
1146,31,Cedar,Nebraska,-97.25311951,-97.25311951
1147,51,Franklin,Virginia,-76.93565245,-76.93565245
1148,29,Vernon,Missouri,-94.34127305,-94.34127305
1149,12,Madison,Florida,-83.47398594,-83.47398594
1150,12,Columbia,Florida,-82.62160307,-82.62160307
1151,54,Webster,West Virginia,-80.4202023,-80.4202023
1152,54,Clay,West Virginia,-81.07653196,-81.07653196
1153,72,Ceiba,Puerto Rico,-65.64936767,-65.64936767
1154,72,Coamo,Puerto Rico,-66.36053625,-66.36053625
1155,23,Oxford,Maine,-70.75681901,-70.75681901
1156,32,Nye,Nevada,-116.4722702,-116.4722702
1157,19,Wright,Iowa,-93.73515113,-93.73515113
1158,34,Ocean,New Jersey,-74.28089768,-74.28089768
1159,1,Autauga,Alabama,-86.64364766,-86.64364766
1160,26,Lenawee,Michigan,-84.0660373,-84.0660373
1161,26,Oakland,Michigan,-83.38594363,-83.38594363
1162,31,Deuel,Nebraska,-102.3333331,-102.3333331
1163,1,Greene,Alabama,-87.95523227,-87.95523227
1164,8,Washington,Colorado,-103.202587,-103.202587
1165,8,Adams,Colorado,-104.336183,-104.336183
1166,5,Stone,Arkansas,-92.15684085,-92.15684085
1167,30,Custer,Montana,-105.5828449,-105.5828449
1168,18,Franklin,Indiana,-85.06062363,-85.06062363
1169,13,Clinch,Georgia,-82.70432472,-82.70432472
1170,18,Harrison,Indiana,-86.10948271,-86.10948271
1171,38,Rolette,North Dakota,-99.84097493,-99.84097493
1172,48,Sabine,Texas,-93.85440127,-93.85440127
1173,34,Middlesex,New Jersey,-74.41426991,-74.41426991
1174,27,Pope,Minnesota,-95.44451209,-95.44451209
1175,34,Essex,New Jersey,-74.24657979,-74.24657979
1176,13,Wayne,Georgia,-81.91894878,-81.91894878
1177,30,Powell,Montana,-112.9361339,-112.9361339
1178,13,Jones,Georgia,-83.56019163,-83.56019163
1179,13,McDuffie,Georgia,-82.48310071,-82.48310071
1180,21,Bell,Kentucky,-83.67766671,-83.67766671
1181,27,Blue Earth,Minnesota,-94.06702354,-94.06702354
1182,40,Kingfisher,Oklahoma,-97.94193268,-97.94193268
1183,40,Noble,Oklahoma,-97.22928674,-97.22928674
1184,46,Brown,South Dakota,-98.35165355,-98.35165355
1185,21,Breckinridge,Kentucky,-86.42843253,-86.42843253
1186,46,Lincoln,South Dakota,-96.7203905,-96.7203905
1187,72,Vega Alta,Puerto Rico,-66.3339913,-66.3339913
1188,26,Cass,Michigan,-85.99405727,-85.99405727
1189,48,Hansford,Texas,-101.3545796,-101.3545796
1190,48,Crockett,Texas,-101.4134238,-101.4134238
1191,27,Kandiyohi,Minnesota,-95.00586446,-95.00586446
1192,17,Piatt,Illinois,-88.59319339,-88.59319339
1193,17,Champaign,Illinois,-88.20046615,-88.20046615
1194,21,Garrard,Kentucky,-84.53249573,-84.53249573
1195,20,Lyon,Kansas,-96.15275715,-96.15275715
1196,31,Cheyenne,Nebraska,-102.9941693,-102.9941693
1197,45,Greenwood,South Carolina,-82.12715983,-82.12715983
1198,20,Haskell,Kansas,-100.8710738,-100.8710738
1199,22,Ouachita,Louisiana,-92.15702193,-92.15702193
1200,31,Garden,Nebraska,-102.3313973,-102.3313973
1201,5,Clay,Arkansas,-90.4148172,-90.4148172
1202,5,Cleburne,Arkansas,-92.02640019,-92.02640019
1203,39,Erie,Ohio,-82.62904521,-82.62904521
1204,38,McIntosh,North Dakota,-99.44145858,-99.44145858
1205,55,Lafayette,Wisconsin,-90.1317729,-90.1317729
1206,51,Scott,Virginia,-82.60072154,-82.60072154
1207,41,Wallowa,Oregon,-117.1835502,-117.1835502
1208,47,Moore,Tennessee,-86.36230578,-86.36230578
1209,36,Broome,New York,-75.81325707,-75.81325707
1210,48,Burleson,Texas,-96.62132913,-96.62132913
1211,48,Walker,Texas,-95.57423157,-95.57423157
1212,1,Jefferson,Alabama,-86.89642931,-86.89642931
1213,40,Hughes,Oklahoma,-96.24921145,-96.24921145
1214,12,Sarasota,Florida,-82.33174248,-82.33174248
1215,13,Talbot,Georgia,-84.53352316,-84.53352316
1216,45,Florence,South Carolina,-79.70189168,-79.70189168
1217,15,Kauai,Hawaii,-159.5966786,-159.5966786
1218,37,Brunswick,North Carolina,-78.23915128,-78.23915128
1219,27,Pine,Minnesota,-92.74070188,-92.74070188
1220,17,LaSalle,Illinois,-88.88633881,-88.88633881
1221,9,New London,Connecticut,-72.10430976,-72.10430976
1222,39,Miami,Ohio,-84.22871271,-84.22871271
1223,8,Larimer,Colorado,-105.4625784,-105.4625784
1224,37,Northampton,North Carolina,-77.3978829,-77.3978829
1225,16,Bear Lake,Idaho,-111.3273114,-111.3273114
1226,72,Naguabo,Puerto Rico,-65.74534343,-65.74534343
1227,1,Tallapoosa,Alabama,-85.79819929,-85.79819929
1228,35,Quay,New Mexico,-103.5481727,-103.5481727
1229,39,Cuyahoga,Ohio,-81.65918339,-81.65918339
1230,48,Jeff Davis,Texas,-104.1399973,-104.1399973
1231,48,Jim Wells,Texas,-98.0904705,-98.0904705
1232,19,Monona,Iowa,-95.95743843,-95.95743843
1233,40,Dewey,Oklahoma,-99.00730714,-99.00730714
1234,13,Wilkes,Georgia,-82.74285026,-82.74285026
1235,13,Treutlen,Georgia,-82.5689401,-82.5689401
1236,48,Liberty,Texas,-94.81205615,-94.81205615
1237,48,Houston,Texas,-95.42100695,-95.42100695
1238,48,Polk,Texas,-94.8276624,-94.8276624
1239,45,Barnwell,South Carolina,-81.43574139,-81.43574139
1240,1,Elmore,Alabama,-86.14519037,-86.14519037
1241,12,Liberty,Florida,-84.8829258,-84.8829258
1242,28,Lawrence,Mississippi,-90.10841127,-90.10841127
1243,37,Randolph,North Carolina,-79.80610091,-79.80610091
1244,39,Champaign,Ohio,-83.76875242,-83.76875242
1245,38,Stutsman,North Dakota,-98.95197667,-98.95197667
1246,46,Davison,South Dakota,-98.14458906,-98.14458906
1247,12,Gilchrist,Florida,-82.79880657,-82.79880657
1248,39,Morgan,Ohio,-81.85214138,-81.85214138
1249,28,Tallahatchie,Mississippi,-90.1729398,-90.1729398
1250,29,Clay,Missouri,-94.41887384,-94.41887384
1251,39,Greene,Ohio,-83.89031369,-83.89031369
1252,42,Crawford,Pennsylvania,-80.10715982,-80.10715982
1253,28,Covington,Mississippi,-89.55389939,-89.55389939
1254,49,Rich,Utah,-111.244511,-111.244511
1255,27,Mower,Minnesota,-92.75233616,-92.75233616
1256,13,Burke,Georgia,-81.99928729,-81.99928729
1257,19,Hardin,Iowa,-93.23654611,-93.23654611
1258,16,Custer,Idaho,-114.2830694,-114.2830694
1259,20,Rawlins,Kansas,-101.0761617,-101.0761617
1260,19,Cherokee,Iowa,-95.62389402,-95.62389402
1261,23,Kennebec,Maine,-69.76738546,-69.76738546
1262,51,Portsmouth,Virginia,-76.35971629,-76.35971629
1263,40,Comanche,Oklahoma,-98.47195055,-98.47195055
1264,8,Clear Creek,Colorado,-105.6460235,-105.6460235
1265,40,Jefferson,Oklahoma,-97.83182974,-97.83182974
1266,8,Pueblo,Colorado,-104.5127437,-104.5127437
1267,48,Sterling,Texas,-101.0500746,-101.0500746
1268,48,Upton,Texas,-102.0423217,-102.0423217
1269,51,Richmond,Virginia,-77.47391382,-77.47391382
1270,47,Cumberland,Tennessee,-84.99916984,-84.99916984
1271,1,Fayette,Alabama,-87.73886638,-87.73886638
1272,37,Madison,North Carolina,-82.71346339,-82.71346339
1273,29,Shelby,Missouri,-92.07658198,-92.07658198
1274,40,Beckham,Oklahoma,-99.68122122,-99.68122122
1275,51,Petersburg,Virginia,-77.39736277,-77.39736277
1276,28,Yalobusha,Mississippi,-89.7076205,-89.7076205
1277,31,Furnas,Nebraska,-99.91247454,-99.91247454
1278,53,Cowlitz,Washington,-122.6782231,-122.6782231
1279,5,Mississippi,Arkansas,-90.0519437,-90.0519437
1280,12,Hernando,Florida,-82.42700204,-82.42700204
1281,12,Washington,Florida,-85.66155716,-85.66155716
1282,12,Jefferson,Florida,-83.89442755,-83.89442755
1283,12,Okaloosa,Florida,-86.59267105,-86.59267105
1284,48,Dallas,Texas,-96.77797667,-96.77797667
1285,18,Carroll,Indiana,-86.56198812,-86.56198812
1286,47,Fayette,Tennessee,-89.41399031,-89.41399031
1287,20,Rush,Kansas,-99.30863983,-99.30863983
1288,26,Emmet,Michigan,-84.89083249,-84.89083249
1289,26,Genesee,Michigan,-83.70589709,-83.70589709
1290,17,Kane,Illinois,-88.42861412,-88.42861412
1291,51,Chesapeake,Virginia,-76.30545744,-76.30545744
1292,48,Wichita,Texas,-98.7041034,-98.7041034
1293,36,Cayuga,New York,-76.55731592,-76.55731592
1294,48,Winkler,Texas,-103.0485163,-103.0485163
1295,47,Dickson,Tennessee,-87.35891709,-87.35891709
1296,26,Kalkaska,Michigan,-85.09007593,-85.09007593
1297,28,Forrest,Mississippi,-89.25832496,-89.25832496
1298,40,Okfuskee,Oklahoma,-96.32639984,-96.32639984
1299,55,Douglas,Wisconsin,-91.91595768,-91.91595768
1300,45,Chesterfield,South Carolina,-80.15646598,-80.15646598
1301,30,Richland,Montana,-104.5590684,-104.5590684
1302,49,Duchesne,Utah,-110.425237,-110.425237
1303,49,Juab,Utah,-112.7809458,-112.7809458
1304,41,Wasco,Oregon,-121.1670954,-121.1670954
1305,2,Juneau,Alaska,-134.2245443,-134.2245443
1306,21,Ballard,Kentucky,-88.9942814,-88.9942814
1307,21,Carlisle,Kentucky,-88.96692124,-88.96692124
1308,47,Blount,Tennessee,-83.92847788,-83.92847788
1309,46,Pennington,South Dakota,-102.8241225,-102.8241225
1310,48,Aransas,Texas,-96.99951401,-96.99951401
1311,45,Jasper,South Carolina,-81.02494108,-81.02494108
1312,48,Austin,Texas,-96.27738694,-96.27738694
1313,46,Lake,South Dakota,-97.12926365,-97.12926365
1314,17,DuPage,Illinois,-88.08642241,-88.08642241
1315,45,Beaufort,South Carolina,-80.72523698,-80.72523698
1316,49,Kane,Utah,-111.8861752,-111.8861752
1317,29,Crawford,Missouri,-91.30527453,-91.30527453
1318,1,Pike,Alabama,-85.9408295,-85.9408295
1319,30,Glacier,Montana,-112.9934235,-112.9934235
1320,5,Montgomery,Arkansas,-93.65824478,-93.65824478
1321,12,Pasco,Florida,-82.40227529,-82.40227529
1322,35,San Juan,New Mexico,-108.3204038,-108.3204038
1323,33,Grafton,New Hampshire,-71.82057184,-71.82057184
1324,48,Foard,Texas,-99.7767797,-99.7767797
1325,39,Jackson,Ohio,-82.6181856,-82.6181856
1326,37,McDowell,North Carolina,-82.04818413,-82.04818413
1327,2,Bethel,Alaska,-159.8583823,-159.8583823
1328,5,St. Francis,Arkansas,-90.74828138,-90.74828138
1329,6,Sacramento,California,-121.3426129,-121.3426129
1330,51,Page,Virginia,-78.48471295,-78.48471295
1331,27,Cass,Minnesota,-94.32615642,-94.32615642
1332,27,Koochiching,Minnesota,-93.78352843,-93.78352843
1333,28,Coahoma,Mississippi,-90.60415045,-90.60415045
1334,38,Eddy,North Dakota,-98.90432337,-98.90432337
1335,38,Sargent,North Dakota,-97.63217159,-97.63217159
1336,38,Billings,North Dakota,-103.3762965,-103.3762965
1337,27,Aitkin,Minnesota,-93.4116826,-93.4116826
1338,20,Stafford,Kansas,-98.71762001,-98.71762001
1339,6,Sutter,California,-121.694579,-121.694579
1340,13,Carroll,Georgia,-85.07976677,-85.07976677
1341,19,Jefferson,Iowa,-91.94862204,-91.94862204
1342,8,Prowers,Colorado,-102.3926052,-102.3926052
1343,38,McKenzie,North Dakota,-103.395905,-103.395905
1344,18,Wabash,Indiana,-85.79421191,-85.79421191
1345,20,Jackson,Kansas,-95.79356799,-95.79356799
1346,32,Elko,Nevada,-115.3577619,-115.3577619
1347,31,Wayne,Nebraska,-97.11926964,-97.11926964
1348,39,Lawrence,Ohio,-82.53466552,-82.53466552
1349,38,LaMoure,North Dakota,-98.53552136,-98.53552136
1350,12,Lake,Florida,-81.71252789,-81.71252789
1351,1,Shelby,Alabama,-86.66297125,-86.66297125
1352,16,Adams,Idaho,-116.4545267,-116.4545267
1353,8,Ouray,Colorado,-107.7675136,-107.7675136
1354,13,Dooly,Georgia,-83.79746522,-83.79746522
1355,1,Winston,Alabama,-87.37325952,-87.37325952
1356,37,Jackson,North Carolina,-83.13954622,-83.13954622
1357,39,Monroe,Ohio,-81.07535715,-81.07535715
1358,54,Lincoln,West Virginia,-82.07017632,-82.07017632
1359,22,West Feliciana,Louisiana,-91.4148538,-91.4148538
1360,21,Logan,Kentucky,-86.877635,-86.877635
1361,26,Jackson,Michigan,-84.42258681,-84.42258681
1362,21,Lyon,Kentucky,-88.07886257,-88.07886257
1363,21,McLean,Kentucky,-87.26803443,-87.26803443
1364,34,Sussex,New Jersey,-74.69118243,-74.69118243
1365,28,Itawamba,Mississippi,-88.3606733,-88.3606733
1366,18,Dearborn,Indiana,-84.97325634,-84.97325634
1367,27,Big Stone,Minnesota,-96.41403739,-96.41403739
1368,37,Currituck,North Carolina,-75.964598,-75.964598
1369,13,Crawford,Georgia,-83.98061238,-83.98061238
1370,28,Jefferson Davis,Mississippi,-89.8267099,-89.8267099
1371,31,Colfax,Nebraska,-97.0868542,-97.0868542
1372,46,Mellette,South Dakota,-100.7563044,-100.7563044
1373,49,Garfield,Utah,-111.4418764,-111.4418764
1374,47,Perry,Tennessee,-87.86150902,-87.86150902
1375,48,Johnson,Texas,-97.36614826,-97.36614826
1376,47,Stewart,Tennessee,-87.83920548,-87.83920548
1377,45,Lancaster,South Carolina,-80.70514932,-80.70514932
1378,47,Unicoi,Tennessee,-82.43700889,-82.43700889
1379,8,Jackson,Colorado,-106.3408905,-106.3408905
1380,27,Sibley,Minnesota,-94.23165263,-94.23165263
1381,39,Ashland,Ohio,-82.27280781,-82.27280781
1382,6,Mariposa,California,-119.9073334,-119.9073334
1383,48,Kenedy,Texas,-97.66413984,-97.66413984
1384,8,Park,Colorado,-105.7183182,-105.7183182
1385,48,Garza,Texas,-101.2984114,-101.2984114
1386,30,Sanders,Montana,-115.1340077,-115.1340077
1387,49,Weber,Utah,-111.914515,-111.914515
1388,48,Medina,Texas,-99.11030298,-99.11030298
1389,26,Lake,Michigan,-85.80199655,-85.80199655
1390,21,Montgomery,Kentucky,-83.9145241,-83.9145241
1391,51,Brunswick,Virginia,-77.85934356,-77.85934356
1392,55,Dodge,Wisconsin,-88.70928663,-88.70928663
1393,49,Sevier,Utah,-111.8050275,-111.8050275
1394,49,Tooele,Utah,-113.1295715,-113.1295715
1395,51,New Kent,Virginia,-77.00293304,-77.00293304
1396,12,Putnam,Florida,-81.74230156,-81.74230156
1397,12,Santa Rosa,Florida,-87.0248123,-87.0248123
1398,12,Volusia,Florida,-81.18197892,-81.18197892
1399,13,Baker,Georgia,-84.44200458,-84.44200458
1400,13,Turner,Georgia,-83.62069378,-83.62069378
1401,28,Amite,Mississippi,-90.80501621,-90.80501621
1402,28,Bolivar,Mississippi,-90.87372121,-90.87372121
1403,25,Dukes,Massachusetts,-70.68763497,-70.68763497
1404,56,Goshen,Wyoming,-104.3534743,-104.3534743
1405,47,Wayne,Tennessee,-87.78339116,-87.78339116
1406,47,Williamson,Tennessee,-86.89257061,-86.89257061
1407,56,Lincoln,Wyoming,-110.6564457,-110.6564457
1408,45,Richland,South Carolina,-80.9002822,-80.9002822
1409,45,Newberry,South Carolina,-81.59936902,-81.59936902
1410,5,Boone,Arkansas,-93.09374925,-93.09374925
1411,40,Logan,Oklahoma,-97.44352845,-97.44352845
1412,40,Grady,Oklahoma,-97.88348816,-97.88348816
1413,5,Carroll,Arkansas,-93.54270261,-93.54270261
1414,5,Sebastian,Arkansas,-94.27162713,-94.27162713
1415,20,Decatur,Kansas,-100.4594081,-100.4594081
1416,29,Perry,Missouri,-89.82741088,-89.82741088
1417,53,Jefferson,Washington,-123.5634765,-123.5634765
1418,53,Thurston,Washington,-122.8290146,-122.8290146
1419,13,Tift,Georgia,-83.52276643,-83.52276643
1420,55,Manitowoc,Wisconsin,-87.80928853,-87.80928853
1421,1,Marion,Alabama,-87.88704173,-87.88704173
1422,28,Jasper,Mississippi,-89.11786866,-89.11786866
1423,46,Clay,South Dakota,-96.97656917,-96.97656917
1424,45,Chester,South Carolina,-81.1620693,-81.1620693
1425,42,Carbon,Pennsylvania,-75.7068525,-75.7068525
1426,46,Fall River,South Dakota,-103.527609,-103.527609
1427,45,Clarendon,South Carolina,-80.21647897,-80.21647897
1428,47,Hawkins,Tennessee,-82.94885298,-82.94885298
1429,47,Sullivan,Tennessee,-82.30412917,-82.30412917
1430,47,Houston,Tennessee,-87.71878828,-87.71878828
1431,27,Cook,Minnesota,-90.52629546,-90.52629546
1432,42,Elk,Pennsylvania,-78.64524744,-78.64524744
1433,27,Steele,Minnesota,-93.22627088,-93.22627088
1434,41,Harney,Oregon,-118.9666306,-118.9666306
1435,27,Traverse,Minnesota,-96.47062949,-96.47062949
1436,25,Worcester,Massachusetts,-71.90493363,-71.90493363
1437,2,Kodiak Island,Alaska,-153.7505306,-153.7505306
1438,5,Franklin,Arkansas,-93.89299569,-93.89299569
1439,5,Faulkner,Arkansas,-92.33717519,-92.33717519
1440,31,Sarpy,Nebraska,-96.11156432,-96.11156432
1441,2,Aleutians East,Alaska,-161.9720149,-161.9720149
1442,55,Jackson,Wisconsin,-90.80566595,-90.80566595
1443,2,Anchorage,Alaska,-149.1462701,-149.1462701
1444,42,Clarion,Pennsylvania,-79.42413524,-79.42413524
1445,45,Fairfield,South Carolina,-81.1195624,-81.1195624
1446,40,Rogers,Oklahoma,-95.60406703,-95.60406703
1447,40,Muskogee,Oklahoma,-95.37802952,-95.37802952
1448,2,North Slope,Alaska,-153.4808704,-153.4808704
1449,37,Person,North Carolina,-78.97220209,-78.97220209
1450,42,Montour,Pennsylvania,-76.66352177,-76.66352177
1451,39,Scioto,Ohio,-82.98907345,-82.98907345
1452,21,Warren,Kentucky,-86.42672751,-86.42672751
1453,13,Early,Georgia,-84.90254177,-84.90254177
1454,17,Whiteside,Illinois,-89.91556058,-89.91556058
1455,8,La Plata,Colorado,-107.8429014,-107.8429014
1456,13,Hall,Georgia,-83.81896936,-83.81896936
1457,13,Harris,Georgia,-84.90539634,-84.90539634
1458,36,Queens,New York,-73.81622828,-73.81622828
1459,42,Union,Pennsylvania,-77.05779082,-77.05779082
1460,5,Greene,Arkansas,-90.55832668,-90.55832668
1461,37,Gaston,North Carolina,-81.17438234,-81.17438234
